episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
1,60,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.8114,47.26,30,3,1,-10.08,0,None
1,61,MEDIUM,NO_OP,100.0,99.95,1.8133,47.25,29,3,1,-0.0,0,None
1,62,MEDIUM,NO_OP,100.0,100.0,1.7961,47.26,29,3,1,0.03,0,None
1,63,MEDIUM,NO_OP,100.0,100.0,1.9358,47.26,28,3,1,-0.28,1,[LOW  ] Spoof -> ['GPS BIIR-13 (PRN 02)']
1,64,MEDIUM,NO_OP,100.0,99.31,1.993,47.26,28,3,1,-0.11,0,None
1,65,MEDIUM,NO_OP,100.0,100.0,1.8289,47.25,28,3,1,0.33,0,None
1,66,MEDIUM,ACTIVATE_SPARE,100.0,99.81,1.7792,47.25,29,3,0,-4.9,0,None
1,67,MEDIUM,NO_OP,100.0,99.54,2.0331,47.25,29,3,0,-0.51,0,None
1,68,MEDIUM,NO_OP,100.0,97.62,2.2461,47.26,29,3,0,-0.43,0,None
1,69,MEDIUM,NO_OP,100.0,97.65,2.2563,47.28,26,3,0,-10.02,1,"[LOW  ] Spoof -> ['GPS BIIF-12 (PRN 32)', 'GPS BIII-6  (PRN 28)', 'GPS BIII-7  (PRN 01)']"
1,70,MEDIUM,NO_OP,100.0,100.0,1.999,47.27,26,3,0,0.51,0,None
1,71,MEDIUM,RETIRE_SATELLITE,100.0,100.0,2.0351,47.25,26,3,0,-5.07,0,None
1,72,MEDIUM,LAUNCH_SATELLITE,100.0,99.75,2.1001,47.23,26,3,1,-10.13,0,None
1,73,MEDIUM,NO_OP,100.0,100.0,2.0685,47.21,26,3,1,0.06,0,None
1,74,MEDIUM,NO_OP,100.0,99.75,2.0463,47.2,26,3,1,0.04,0,None
1,75,MEDIUM,NO_OP,100.0,99.5,2.0809,47.21,26,3,1,-0.07,0,None
1,76,MEDIUM,NO_OP,100.0,99.58,2.2679,47.22,24,3,1,-0.37,1,"[LOW  ] Spoof -> ['GPS BIII-3  (PRN 23)', 'GPS BIII-9  (PRN 20)']"
1,77,MEDIUM,NO_OP,100.0,98.19,2.4824,47.21,24,3,1,-0.43,0,None
1,78,MEDIUM,RETIRE_SATELLITE,100.0,99.45,2.3202,47.22,24,4,0,-4.68,0,None
1,79,MEDIUM,NO_OP,100.0,99.56,2.1564,47.23,24,4,0,0.33,0,None
1,80,MEDIUM,RETIRE_SATELLITE,100.0,96.89,2.8704,47.26,24,4,0,-6.43,0,None
1,81,MEDIUM,NO_OP,99.3,86.59,3.5998,47.27,22,4,0,-4.96,1,"[LOW  ] Spoof -> ['GPS BIII-2  (PRN 18)', 'GPS BIIRM-5 (PRN 29)']"
1,82,MEDIUM,NO_OP,98.2,88.94,5.253,47.29,21,4,0,-8.79,1,[LOW  ] Spoof -> ['GPS BIIR-11 (PRN 19)']
1,83,MEDIUM,NO_OP,97.83,84.01,12.8224,47.29,21,4,0,-16.99,0,None
1,84,MEDIUM,NO_OP,99.24,89.76,9.126,47.28,21,4,0,14.45,0,None
1,85,MEDIUM,NO_OP,100.0,90.39,3.8264,47.26,21,4,0,14.38,0,None
1,86,MEDIUM,RETIRE_SATELLITE,99.81,96.64,2.753,47.25,21,4,0,-3.81,0,None
1,87,MEDIUM,ACTIVATE_SPARE,100.0,99.7,2.4286,47.26,22,3,0,-3.4,0,None
1,88,MEDIUM,ACTIVATE_SPARE,100.0,100.0,2.3536,47.28,23,2,0,-4.85,0,None
1,89,MEDIUM,NO_OP,100.0,98.79,2.4657,47.26,23,2,0,-0.22,0,None
1,90,MEDIUM,NO_OP,100.0,99.09,2.3883,47.25,23,2,0,0.15,0,None
1,91,MEDIUM,LAUNCH_SATELLITE,100.0,99.34,2.2088,47.24,23,2,1,-9.64,0,None
1,92,MEDIUM,ACTIVATE_SPARE,100.0,98.61,2.2962,47.25,24,1,1,-5.17,0,None
1,93,MEDIUM,NO_OP,100.0,94.25,2.9762,47.26,24,1,1,-1.36,0,None
1,94,MEDIUM,ACTIVATE_SPARE,100.0,99.45,2.2348,47.28,25,0,1,6.48,0,None
1,95,MEDIUM,LAUNCH_SATELLITE,100.0,99.38,2.1788,47.27,25,0,2,-9.89,0,None
1,96,MEDIUM,NO_OP,100.0,99.83,2.2264,47.25,25,0,2,-0.1,0,None
1,97,MEDIUM,LAUNCH_SATELLITE,100.0,95.46,2.5397,47.24,25,1,2,-10.63,0,None
1,98,MEDIUM,NO_OP,100.0,94.18,2.6889,47.22,23,1,2,-10.3,1,"[LOW  ] Spoof -> ['GPS BIIR-5  (PRN 22)', 'GPS BIIRM-5 (PRN 29)']"
1,99,MEDIUM,NO_OP,100.0,99.21,2.2627,47.2,23,1,2,0.85,0,None
1,100,HIGH,LAUNCH_SATELLITE,100.0,99.54,2.321,47.22,23,1,3,-10.12,0,None
1,101,HIGH,NO_OP,100.0,98.34,2.3578,47.22,23,2,2,-0.07,0,None
1,102,HIGH,NO_OP,100.0,99.25,2.3447,47.21,23,2,2,0.03,0,None
1,103,HIGH,LAUNCH_SATELLITE,100.0,99.5,2.1952,47.21,23,3,2,-9.7,0,None
1,104,HIGH,NO_OP,100.0,97.23,2.2837,47.23,23,3,2,-0.18,0,None
1,105,HIGH,NO_OP,100.0,92.36,3.0836,47.25,23,3,2,-1.6,0,None
1,106,HIGH,LAUNCH_SATELLITE,100.0,87.56,3.3866,47.27,23,4,2,-10.61,0,None
1,107,HIGH,NO_OP,100.0,90.16,2.9391,47.27,23,4,2,0.89,0,None
1,108,HIGH,NO_OP,100.0,92.73,3.0332,47.26,23,4,2,-0.19,0,None
1,109,HIGH,ACTIVATE_SPARE,100.0,95.13,2.7917,47.27,24,4,1,5.48,0,None
1,110,HIGH,NO_OP,100.0,94.77,2.7005,47.25,24,4,1,0.18,0,None
1,111,HIGH,ACTIVATE_SPARE,100.0,99.49,2.1434,47.25,25,3,1,-3.89,0,None
1,112,HIGH,NO_OP,100.0,99.4,2.137,47.25,25,4,0,0.01,0,None
