episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
1,54,MEDIUM,NO_OP,95.24,88.1,9.2211,47.27,16,4,0,-200.0,0,None
1,55,MEDIUM,ACTIVATE_SPARE,95.24,88.1,8.6534,47.27,17,3,0,95.0,0,None
1,56,MEDIUM,ACTIVATE_SPARE,96.43,84.52,7.2538,47.23,18,2,0,95.0,0,None
1,57,MEDIUM,NO_OP,90.48,69.05,13.5281,47.2,18,2,0,-300.0,0,None
1,58,MEDIUM,NO_OP,72.62,64.29,31.0224,47.23,18,2,0,-550.0,0,None
1,59,MEDIUM,NO_OP,88.1,69.05,15.3305,47.2,18,2,0,-550.0,0,None
1,60,MEDIUM,LAUNCH_SATELLITE,65.48,52.38,37.4947,47.21,15,2,1,-710.0,1,"[LOW  ] Spoof -> ['GPS BIIF-6  (PRN 06)', 'GPS BIIR-13 (PRN 02)', 'GPS BIII-1  (PRN 04)']"
1,61,MEDIUM,REBALANCE_ORBITS,70.67,52.38,36.5085,47.2,15,2,1,-115.0,0,None
1,62,MEDIUM,LAUNCH_SATELLITE,64.29,54.76,38.5729,47.24,15,2,2,-310.0,0,None
1,63,MEDIUM,NO_OP,79.76,71.43,23.7243,47.24,15,2,2,-550.0,0,None
1,64,MEDIUM,REBALANCE_ORBITS,84.95,67.86,22.9514,47.21,15,2,2,-115.0,0,None
1,65,MEDIUM,ACTIVATE_SPARE,96.43,90.48,7.6218,47.24,16,1,2,95.0,0,None
1,66,MEDIUM,NO_OP,96.43,61.9,10.6308,47.24,15,2,1,-450.0,1,[LOW  ] Spoof -> ['GPS BIIRM-2 (PRN 31)']
1,67,MEDIUM,LAUNCH_SATELLITE,92.86,73.81,75.3745,47.21,15,2,2,-60.0,0,None
1,68,MEDIUM,NO_OP,64.29,45.24,39.7691,47.23,12,3,1,-1000.0,1,"[LOW  ] Spoof -> ['GPS BIIRM-8 (PRN 05)', 'GPS BIIRM-1 (PRN 17)', 'GPS BIIR-8  (PRN 16)']"
1,69,MEDIUM,RETIRE_SATELLITE,59.52,47.62,44.9373,47.21,12,3,1,-455.0,0,None
1,70,MEDIUM,NO_OP,57.14,44.05,45.5836,47.17,12,3,1,-550.0,0,None
1,71,MEDIUM,RETIRE_SATELLITE,53.57,45.24,48.675,47.16,11,3,1,-855.0,1,[LOW  ] Spoof -> ['GPS BIIRM-4 (PRN 15)']
1,72,MEDIUM,NO_OP,53.57,47.62,48.8459,47.21,11,3,1,-550.0,0,None
