episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
1,80,MEDIUM,ACTIVATE_SPARE,100.0,100.0,2.0104,44.93,31,8,0,99.09,0,None
1,81,MEDIUM,NO_OP,100.0,100.0,1.7172,47.22,31,8,0,162.17,0,None
1,82,MEDIUM,ACTIVATE_SPARE,100.0,100.0,1.6268,47.23,32,7,0,101.07,0,None
1,83,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.781,44.65,32,7,1,158.88,1,"[HIGH ] Severe Jam @ (30.0, -30.0) (4 steps)"
1,84,MEDIUM,NO_OP,100.0,100.0,1.8782,44.84,32,7,1,123.61,1,"[HIGH ] Severe Jam @ (-60.0, 60.0) (4 steps)"
1,85,MEDIUM,NO_OP,100.0,100.0,1.6632,45.13,32,7,1,164.86,0,None
1,86,MEDIUM,NO_OP,100.0,100.0,1.5957,44.53,32,7,1,164.27,1,"[HIGH ] Severe Jam @ (30.0, 150.0) (4 steps)"
1,87,MEDIUM,NO_OP,100.0,98.81,1.8237,44.98,32,7,1,123.09,1,"[HIGH ] Severe Jam @ (-60.0, 150.0) (4 steps)"
1,88,MEDIUM,NO_OP,100.0,98.81,1.994,44.55,32,7,1,123.32,0,None
1,89,MEDIUM,NO_OP,100.0,100.0,2.3966,44.71,27,8,0,107.33,1,[HIGH ] Orbital Plane 5 -> 5 sats disabled
1,90,MEDIUM,NO_OP,100.0,98.81,2.9679,44.38,22,8,0,91.68,1,[HIGH ] Orbital Plane 2 -> 5 sats disabled
1,91,MEDIUM,NO_OP,100.0,97.62,2.7998,47.24,22,8,0,134.67,0,None
1,92,MEDIUM,NO_OP,100.0,94.05,3.3309,47.25,22,8,0,91.88,0,None
1,93,MEDIUM,NO_OP,100.0,100.0,2.055,47.2,27,8,0,154.13,0,None
1,94,MEDIUM,NO_OP,100.0,100.0,1.7353,47.21,32,8,0,165.33,0,None
1,95,MEDIUM,NO_OP,100.0,100.0,1.8112,47.23,32,8,0,123.7,0,None
1,96,MEDIUM,NO_OP,100.0,98.81,1.8353,47.21,32,8,0,123.9,0,None
1,97,MEDIUM,NO_OP,100.0,100.0,1.7617,47.21,32,8,0,164.29,0,None
1,98,MEDIUM,NO_OP,100.0,100.0,1.5914,47.19,32,8,0,164.68,0,None
1,99,MEDIUM,NO_OP,100.0,100.0,1.6819,47.21,32,8,0,123.64,0,None
1,100,HIGH,NO_OP,100.0,98.81,2.0204,47.25,32,8,0,122.65,0,None
1,101,HIGH,NO_OP,100.0,100.0,1.9286,47.25,32,8,0,164.37,0,None
1,102,HIGH,NO_OP,100.0,100.0,1.8527,47.27,32,8,0,164.3,0,None
1,103,HIGH,NO_OP,100.0,100.0,1.7014,47.25,32,8,0,164.61,0,None
1,104,HIGH,NO_OP,100.0,100.0,1.7902,47.27,32,8,0,123.65,0,None
1,105,HIGH,NO_OP,100.0,100.0,1.8729,47.26,32,8,0,123.67,0,None
1,106,HIGH,NO_OP,100.0,100.0,1.8716,47.23,32,8,0,164.01,0,None
1,107,HIGH,NO_OP,100.0,100.0,1.779,47.22,32,8,0,164.37,0,None
1,108,HIGH,NO_OP,100.0,100.0,1.8868,47.25,32,8,0,123.57,0,None
1,109,HIGH,NO_OP,100.0,100.0,1.9168,47.26,32,8,0,123.88,0,None
1,110,HIGH,NO_OP,100.0,100.0,1.6776,47.22,32,8,0,164.96,0,None
1,111,HIGH,NO_OP,100.0,100.0,1.675,47.22,31,8,0,160.36,0,None
1,112,HIGH,NO_OP,100.0,98.81,2.841,47.24,31,8,0,116.34,0,None
1,113,HIGH,ACTIVATE_SPARE,100.0,96.43,2.2039,47.25,32,7,0,104.2,0,None
1,114,HIGH,NO_OP,100.0,100.0,1.9523,47.26,32,7,0,165.01,0,None
1,115,HIGH,NO_OP,100.0,100.0,1.771,47.24,32,7,0,164.73,0,None
1,116,HIGH,NO_OP,100.0,100.0,1.7737,47.25,32,7,0,123.99,0,None
1,117,HIGH,LAUNCH_SATELLITE,100.0,100.0,1.8162,45.2,32,7,1,159.33,1,"[HIGH ] Severe Jam @ (-30.0, -30.0) (4 steps)"
1,118,HIGH,LAUNCH_SATELLITE,100.0,100.0,1.8118,44.96,32,7,2,149.52,0,None
1,119,HIGH,NO_OP,100.0,100.0,1.8254,44.7,32,7,2,123.95,0,None
1,120,HIGH,NO_OP,100.0,100.0,1.9673,44.37,32,7,2,123.43,0,None
1,121,HIGH,NO_OP,100.0,98.81,1.8519,47.21,32,7,2,164.46,0,None
1,122,HIGH,NO_OP,100.0,100.0,1.8455,47.22,32,7,2,164.03,0,None
