episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
1,52,MEDIUM,NO_OP,100.0,100.0,1.6659,44.39,31,8,0,161.81,1,"[HIGH ] Severe Jam @ (-60.0, 90.0) (4 steps)"
1,53,MEDIUM,NO_OP,100.0,100.0,1.6753,44.58,31,8,0,120.96,0,None
1,54,MEDIUM,NO_OP,100.0,100.0,1.9667,44.25,31,8,0,119.83,1,"[HIGH ] Severe Jam @ (-60.0, -60.0) (4 steps)"
1,55,MEDIUM,ACTIVATE_SPARE,100.0,100.0,1.7919,44.85,32,7,0,101.4,1,"[HIGH ] Severe Jam @ (30.0, -90.0) (4 steps)"
1,56,MEDIUM,NO_OP,100.0,100.0,1.6475,44.65,32,7,0,164.58,0,None
1,57,MEDIUM,NO_OP,100.0,100.0,1.5439,45.0,32,7,0,164.41,0,None
1,58,MEDIUM,NO_OP,100.0,100.0,1.8149,44.94,32,7,0,122.92,0,None
1,59,MEDIUM,NO_OP,100.0,100.0,1.6618,47.23,32,7,0,164.61,0,None
1,60,MEDIUM,NO_OP,100.0,100.0,1.712,44.79,32,7,0,123.8,1,"[HIGH ] Severe Jam @ (-60.0, 30.0) (4 steps)"
1,61,MEDIUM,NO_OP,100.0,100.0,1.6571,45.22,32,7,0,164.22,0,None
1,62,MEDIUM,NO_OP,100.0,100.0,1.6604,45.01,32,7,0,123.99,0,None
1,63,MEDIUM,NO_OP,100.0,100.0,1.7317,44.75,32,7,0,123.72,0,None
1,64,MEDIUM,NO_OP,100.0,100.0,1.6925,44.31,32,7,0,164.16,1,"[HIGH ] Severe Jam @ (-60.0, -60.0) (4 steps)"
1,65,MEDIUM,NO_OP,100.0,100.0,1.5907,44.49,32,7,0,164.41,0,None
1,66,MEDIUM,NO_OP,100.0,100.0,1.6897,44.38,32,7,0,123.6,0,None
1,67,MEDIUM,NO_OP,100.0,100.0,1.7929,44.35,32,7,0,123.59,0,None
1,68,MEDIUM,NO_OP,100.0,100.0,1.6033,47.19,32,7,0,164.76,0,None
1,69,MEDIUM,NO_OP,100.0,100.0,1.6029,44.25,32,7,0,164.0,1,"[HIGH ] Severe Jam @ (0.0, 90.0) (4 steps)"
1,70,MEDIUM,NO_OP,100.0,100.0,1.6311,44.32,32,7,0,123.89,0,None
1,71,MEDIUM,NO_OP,100.0,100.0,1.9645,44.21,32,7,0,122.67,0,None
1,72,MEDIUM,NO_OP,100.0,100.0,1.7692,44.36,32,7,0,164.78,0,None
1,73,MEDIUM,NO_OP,100.0,100.0,1.725,44.11,32,7,0,164.18,1,"[HIGH ] Severe Jam @ (-90.0, -120.0) (4 steps)"
1,74,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.6458,44.34,32,7,1,159.82,0,None
1,75,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.7247,44.1,32,7,2,149.18,0,None
1,76,MEDIUM,NO_OP,100.0,100.0,1.8755,44.3,32,7,2,123.4,0,None
1,77,MEDIUM,NO_OP,100.0,100.0,1.6604,47.21,32,7,2,164.86,0,None
1,78,MEDIUM,NO_OP,100.0,100.0,1.6188,47.23,32,7,2,164.17,0,None
1,79,MEDIUM,NO_OP,100.0,100.0,1.7602,47.25,32,7,2,123.43,0,None
1,80,MEDIUM,NO_OP,100.0,100.0,1.8615,47.26,32,8,1,123.6,0,None
1,81,MEDIUM,NO_OP,100.0,100.0,1.6594,47.23,32,8,0,164.81,0,None
1,82,MEDIUM,NO_OP,100.0,100.0,1.591,47.21,32,8,0,164.27,0,None
1,83,MEDIUM,NO_OP,100.0,98.81,1.7881,47.22,32,8,0,123.21,0,None
1,84,MEDIUM,NO_OP,100.0,98.81,2.0039,47.25,31,8,0,119.49,0,None
1,85,MEDIUM,NO_OP,100.0,100.0,1.9002,47.27,31,8,0,161.41,0,None
1,86,MEDIUM,NO_OP,100.0,100.0,2.1569,47.27,25,8,0,102.14,1,[HIGH ] Orbital Plane 0 -> 6 sats disabled
1,87,MEDIUM,NO_OP,100.0,98.81,2.2414,47.25,25,8,0,102.66,0,None
1,88,MEDIUM,NO_OP,100.0,100.0,2.1864,47.26,25,8,0,143.22,0,None
1,89,MEDIUM,NO_OP,100.0,96.43,2.7189,47.23,25,8,0,100.87,0,None
1,90,MEDIUM,NO_OP,100.0,100.0,1.9038,47.21,31,8,0,164.1,0,None
