episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
1,21,LOW,RETIRE_SATELLITE,100.0,96.43,2.4723,47.19,21,7,0,95.0,0,None
1,22,LOW,NO_OP,100.0,97.62,3.5377,47.2,20,7,0,-400.0,1,[LOW  ] Spoof -> ['GPS BIIRM-4 (PRN 15)']
1,23,LOW,NO_OP,100.0,97.62,2.7378,47.25,20,7,0,-200.0,0,None
1,24,LOW,RETIRE_SATELLITE,100.0,100.0,2.398,47.23,20,7,0,95.0,0,None
1,25,LOW,NO_OP,96.43,90.48,6.7951,47.24,17,7,0,-750.0,1,"[LOW  ] Spoof -> ['GPS BIIR-2  (PRN 13)', 'GPS BIIF-10 (PRN 08)', 'GPS BIIF-7  (PRN 09)']"
1,26,LOW,NO_OP,91.67,64.29,14.5096,47.18,17,7,0,-450.0,0,None
1,27,LOW,REBALANCE_ORBITS,98.48,86.9,12.4276,47.24,17,7,0,435.0,0,None
1,28,LOW,ACTIVATE_SPARE,94.05,65.48,52.1448,47.27,18,6,0,-5.0,0,None
1,29,LOW,NO_OP,79.76,64.29,26.6758,47.29,18,6,0,-700.0,0,None
1,30,LOW,NO_OP,83.33,69.05,23.4552,47.29,18,6,0,-700.0,0,None
1,31,LOW,RETIRE_SATELLITE,97.62,72.62,10.7175,47.25,18,6,0,-50.0,0,None
1,32,LOW,RETIRE_SATELLITE,91.67,83.33,13.6358,47.25,18,6,0,-150.0,0,None
1,33,LOW,NO_OP,91.67,72.62,61.4145,47.25,18,6,0,-450.0,0,None
1,34,LOW,NO_OP,95.24,92.86,7.1769,47.21,18,6,0,-350.0,0,None
1,35,LOW,NO_OP,98.81,88.1,5.6262,47.26,17,6,0,-100.0,1,[LOW  ] Spoof -> ['GPS BIIR-8  (PRN 16)']
1,36,LOW,LAUNCH_SATELLITE,98.81,76.19,7.3237,47.28,17,6,1,-110.0,0,None
1,37,LOW,RETIRE_SATELLITE,92.86,85.71,10.6376,47.28,17,6,1,-155.0,0,None
1,38,LOW,NO_OP,91.67,79.76,13.349,47.21,17,6,1,-450.0,0,None
1,39,LOW,NO_OP,89.29,66.67,21.7274,47.19,17,6,1,-700.0,0,None
1,40,LOW,NO_OP,75.0,65.48,32.0757,47.27,17,6,1,-700.0,0,None
1,41,LOW,REBALANCE_ORBITS,79.43,53.57,36.3519,47.27,15,6,1,185.0,1,"[LOW  ] Spoof -> ['GPS BIIF-1  (PRN 25)', 'GPS BIIRM-5 (PRN 29)']"
1,42,LOW,NO_OP,71.43,58.33,32.999,47.27,15,7,0,-700.0,0,None
1,43,LOW,NO_OP,58.33,51.19,44.8311,47.23,13,7,0,-1100.0,1,"[LOW  ] Spoof -> ['GPS BIII-9  (PRN 20)', 'GPS BIIF-3  (PRN 24)']"
1,44,LOW,ACTIVATE_SPARE,67.86,54.76,78.66,47.25,14,6,0,-255.0,0,None
1,45,LOW,NO_OP,85.71,73.81,21.9739,47.23,14,6,0,-700.0,0,None
1,46,LOW,NO_OP,86.9,75.0,19.0289,47.21,14,6,0,-700.0,0,None
1,47,LOW,RETIRE_SATELLITE,82.14,41.67,34.386,47.2,12,6,0,-805.0,1,"[LOW  ] Spoof -> ['GPS BIIR-11 (PRN 19)', 'GPS BIIR-2  (PRN 13)']"
1,48,LOW,NO_OP,44.05,28.57,62.0791,47.24,9,6,0,-1100.0,1,"[LOW  ] Spoof -> ['GPS BIIRM-3 (PRN 12)', 'GPS BIIRM-2 (PRN 31)', 'GPS BIIF-12 (PRN 32)']"
2,1,LOW,NO_OP,100.0,100.0,1.5131,47.19,32,8,0,102.0,0,None
2,2,LOW,NO_OP,100.0,100.0,1.6609,47.24,32,8,0,102.0,0,None
2,3,LOW,ACTIVATE_SPARE,100.0,100.0,1.5878,47.24,32,8,0,0.0,0,None
2,4,LOW,ACTIVATE_SPARE,100.0,100.0,1.6672,47.26,30,8,0,-200.0,1,"[LOW  ] Spoof -> ['GPS BIIF-10 (PRN 08)', 'GPS BIII-4  (PRN 14)']"
2,5,LOW,NO_OP,100.0,100.0,1.6558,47.25,30,8,0,102.0,0,None
2,6,LOW,LAUNCH_SATELLITE,100.0,100.0,1.6913,47.26,30,8,1,40.0,0,None
2,7,LOW,NO_OP,100.0,100.0,1.7903,47.26,30,8,1,102.0,0,None
2,8,LOW,NO_OP,100.0,100.0,1.6862,47.24,30,8,1,102.0,0,None
2,9,LOW,NO_OP,100.0,100.0,1.6457,47.25,30,8,1,102.0,0,None
2,10,LOW,RETIRE_SATELLITE,100.0,100.0,1.696,47.25,30,8,1,100.0,0,None
2,11,LOW,NO_OP,100.0,100.0,1.7508,47.27,30,8,1,102.0,0,None
2,12,LOW,NO_OP,100.0,100.0,1.8851,47.28,28,8,0,-400.0,1,"[LOW  ] Spoof -> ['GPS BIIF-5  (PRN 30)', 'GPS BIII-9  (PRN 20)']"
2,13,LOW,NO_OP,100.0,100.0,1.7143,47.24,28,8,0,102.0,0,None
2,14,LOW,LAUNCH_SATELLITE,100.0,100.0,1.8368,47.23,27,8,1,-160.0,1,[LOW  ] Spoof -> ['GPS BIIF-3  (PRN 24)']
2,15,LOW,NO_OP,100.0,100.0,1.8672,47.25,27,8,1,102.0,0,None
2,16,LOW,ACTIVATE_SPARE,100.0,100.0,1.804,47.25,27,7,1,-205.0,1,[LOW  ] Spoof -> ['GPS BIIF-9  (PRN 26)']
2,17,LOW,NO_OP,100.0,100.0,1.7928,47.24,27,7,1,102.0,0,None
2,18,LOW,NO_OP,100.0,100.0,1.7494,47.24,27,7,1,102.0,0,None
2,19,LOW,LAUNCH_SATELLITE,100.0,100.0,2.1164,47.28,27,7,2,40.0,0,None
2,20,LOW,REBALANCE_ORBITS,100.0,100.0,1.7559,47.21,27,8,1,185.0,0,None
2,21,LOW,NO_OP,100.0,100.0,1.7574,47.2,27,8,1,102.0,0,None
2,22,LOW,REBALANCE_ORBITS,100.0,100.0,1.7343,47.18,27,8,1,185.0,0,None
2,23,LOW,ACTIVATE_SPARE,100.0,100.0,1.8625,47.23,27,7,1,-205.0,1,[LOW  ] Spoof -> ['GPS BIIRM-1 (PRN 17)']
2,24,LOW,NO_OP,100.0,100.0,1.7943,47.21,27,7,1,102.0,0,None
2,25,LOW,NO_OP,100.0,100.0,1.8218,47.22,27,8,0,102.0,0,None
2,26,LOW,NO_OP,100.0,100.0,1.844,47.19,25,8,0,-400.0,1,"[LOW  ] Spoof -> ['GPS BIIRM-8 (PRN 05)', 'GPS BIII-3  (PRN 23)']"
2,27,LOW,NO_OP,100.0,100.0,1.964,47.23,25,8,0,102.0,0,None
2,28,LOW,REBALANCE_ORBITS,100.0,100.0,2.0625,47.26,24,8,0,-15.0,1,[LOW  ] Spoof -> ['GPS BIIRM-2 (PRN 31)']
2,29,LOW,RETIRE_SATELLITE,100.0,100.0,2.0121,47.25,24,8,0,95.0,0,None
2,30,LOW,REBALANCE_ORBITS,100.0,100.0,1.9199,47.25,24,8,0,185.0,0,None
2,31,LOW,NO_OP,100.0,100.0,2.0288,47.23,23,8,0,-400.0,1,[LOW  ] Spoof -> ['GPS BIII-1  (PRN 04)']
2,32,LOW,NO_OP,100.0,100.0,2.2212,47.25,23,8,0,-200.0,0,None
2,33,LOW,RETIRE_SATELLITE,100.0,100.0,2.0834,47.24,23,8,0,95.0,0,None
2,34,LOW,NO_OP,100.0,100.0,1.8842,47.22,23,8,0,-200.0,0,None
2,35,LOW,NO_OP,100.0,100.0,1.8755,47.22,23,8,0,-200.0,0,None
2,36,LOW,RETIRE_SATELLITE,100.0,98.81,2.1526,47.27,23,8,0,100.0,0,None
2,37,LOW,NO_OP,100.0,100.0,2.1786,47.27,23,8,0,-200.0,0,None
2,38,LOW,NO_OP,100.0,98.81,2.2004,47.24,22,8,0,-400.0,1,[LOW  ] Spoof -> ['GPS BIIR-2  (PRN 13)']
2,39,LOW,NO_OP,100.0,100.0,1.9692,47.22,22,8,0,-200.0,0,None
2,40,LOW,NO_OP,100.0,100.0,2.1432,47.26,22,8,0,-200.0,0,None
2,41,LOW,NO_OP,100.0,98.81,2.3441,47.26,22,8,0,-200.0,0,None
2,42,LOW,REBALANCE_ORBITS,100.0,100.0,2.197,47.25,22,8,0,585.0,0,None
2,43,LOW,NO_OP,100.0,98.81,2.1358,47.22,20,8,0,-400.0,1,"[LOW  ] Spoof -> ['GPS BIIF-4  (PRN 27)', 'GPS BIIF-3  (PRN 24)']"
2,44,LOW,NO_OP,100.0,84.52,4.9485,47.27,20,8,0,-200.0,0,None
2,45,LOW,NO_OP,96.43,95.24,6.6065,47.26,18,8,0,-750.0,1,"[LOW  ] Spoof -> ['GPS BIIRM-4 (PRN 15)', 'GPS BIIR-8  (PRN 16)']"
2,46,LOW,NO_OP,97.62,95.24,5.4979,47.25,18,8,0,-200.0,0,None
2,47,LOW,NO_OP,100.0,98.81,2.8933,47.18,18,8,0,-200.0,0,None
2,48,LOW,RETIRE_SATELLITE,97.62,94.05,5.7103,47.21,16,8,0,-305.0,1,"[LOW  ] Spoof -> ['GPS BIII-8  (PRN 21)', 'GPS BIII-2  (PRN 18)']"
2,49,LOW,RETIRE_SATELLITE,77.38,67.86,28.002,47.23,15,8,0,-805.0,1,[LOW  ] Spoof -> ['GPS BIIRM-3 (PRN 12)']
2,50,MEDIUM,REBALANCE_ORBITS,79.43,55.95,36.4035,47.2,15,8,0,85.0,0,None
2,51,MEDIUM,ACTIVATE_SPARE,88.1,83.33,15.0344,47.21,16,7,0,-255.0,0,None
2,52,MEDIUM,NO_OP,95.24,89.29,7.8733,47.18,16,7,0,-350.0,0,None
2,53,MEDIUM,LAUNCH_SATELLITE,73.81,61.9,29.8796,47.26,15,7,1,-860.0,1,[LOW  ] Spoof -> ['GPS BIIF-12 (PRN 32)']
2,54,MEDIUM,NO_OP,88.1,75.0,16.2377,47.24,15,7,1,-700.0,0,None
2,55,MEDIUM,ACTIVATE_SPARE,85.71,84.52,16.9859,47.28,15,6,1,-655.0,1,[LOW  ] Spoof -> ['GPS BIIR-13 (PRN 02)']
2,56,MEDIUM,LAUNCH_SATELLITE,60.71,58.33,41.2914,47.23,12,6,2,-860.0,1,"[LOW  ] Spoof -> ['GPS BIII-5  (PRN 11)', 'GPS BIIR-5  (PRN 22)', 'GPS BIII-6  (PRN 28)']"
2,57,MEDIUM,NO_OP,25.0,16.67,76.2312,47.23,9,6,2,-1100.0,1,"[LOW  ] Spoof -> ['GPS BIIF-1  (PRN 25)', 'GPS BIIF-10 (PRN 08)', 'GPS BIIF-8  (PRN 03)']"
3,1,LOW,RETIRE_SATELLITE,100.0,100.0,1.5131,47.19,32,8,0,100.0,0,None
3,2,LOW,NO_OP,100.0,100.0,1.7933,47.23,29,8,0,-400.0,1,"[LOW  ] Spoof -> ['GPS BIIF-5  (PRN 30)', 'GPS BIIRM-1 (PRN 17)', 'GPS BIIRM-6 (PRN 07)']"
3,3,LOW,NO_OP,100.0,100.0,1.7707,47.23,29,8,0,102.0,0,None
3,4,LOW,NO_OP,100.0,100.0,1.8914,47.27,26,8,0,-400.0,1,"[LOW  ] Spoof -> ['GPS BIII-4  (PRN 14)', 'GPS BIII-8  (PRN 21)', 'GPS BIIR-13 (PRN 02)']"
3,5,LOW,NO_OP,100.0,100.0,1.9038,47.28,26,8,0,102.0,0,None
3,6,LOW,REBALANCE_ORBITS,100.0,100.0,1.9288,47.27,26,8,0,185.0,0,None
3,7,LOW,NO_OP,100.0,100.0,2.0009,47.27,26,8,0,102.0,0,None
3,8,LOW,NO_OP,100.0,100.0,1.8955,47.25,26,8,0,102.0,0,None
3,9,LOW,ACTIVATE_SPARE,100.0,100.0,1.7712,47.23,27,7,0,-5.0,0,None
3,10,LOW,NO_OP,100.0,100.0,1.8881,47.26,27,7,0,102.0,0,None
3,11,LOW,NO_OP,100.0,100.0,1.8883,47.26,27,7,0,102.0,0,None
3,12,LOW,LAUNCH_SATELLITE,100.0,100.0,1.9903,47.28,27,7,1,40.0,0,None
3,13,LOW,NO_OP,100.0,98.81,2.0354,47.24,25,7,1,-400.0,1,"[LOW  ] Spoof -> ['GPS BIII-1  (PRN 04)', 'GPS BIIF-11 (PRN 10)']"
3,14,LOW,NO_OP,100.0,98.81,2.0754,47.22,25,7,1,102.0,0,None
3,15,LOW,NO_OP,100.0,100.0,2.1642,47.27,25,7,1,102.0,0,None
3,16,LOW,LAUNCH_SATELLITE,100.0,100.0,1.9982,47.28,25,7,2,40.0,0,None
3,17,LOW,NO_OP,100.0,100.0,1.9581,47.28,25,7,2,102.0,0,None
3,18,LOW,NO_OP,100.0,100.0,1.8443,47.24,25,8,1,102.0,0,None
3,19,LOW,NO_OP,100.0,98.81,2.3616,47.27,23,8,1,-400.0,1,"[LOW  ] Spoof -> ['GPS BIIF-4  (PRN 27)', 'GPS BIII-2  (PRN 18)']"
3,20,LOW,NO_OP,100.0,98.81,2.3764,47.22,23,8,1,102.0,0,None
3,21,LOW,LAUNCH_SATELLITE,100.0,96.43,2.5571,47.18,20,8,2,-160.0,1,"[LOW  ] Spoof -> ['GPS BIIF-7  (PRN 09)', 'GPS BIIRM-3 (PRN 12)', 'GPS BIIF-1  (PRN 25)']"
3,22,LOW,ACTIVATE_SPARE,100.0,98.81,2.4978,47.19,21,8,1,245.0,0,None
3,23,LOW,NO_OP,100.0,97.62,2.9781,47.22,21,8,1,102.0,0,None
3,24,LOW,NO_OP,98.81,97.62,3.787,47.22,21,8,1,102.0,0,None
3,25,LOW,NO_OP,96.43,92.86,6.7782,47.19,18,8,1,-750.0,1,"[LOW  ] Spoof -> ['GPS BIIRM-1 (PRN 17)', 'GPS BIIF-9  (PRN 26)', 'GPS BIII-5  (PRN 11)']"
3,26,LOW,REBALANCE_ORBITS,100.0,89.29,8.8656,47.15,18,8,1,435.0,0,None
3,27,LOW,REBALANCE_ORBITS,100.0,85.71,6.0343,47.2,18,8,0,435.0,0,None
3,28,LOW,NO_OP,98.81,71.43,5.6742,47.24,18,8,0,-200.0,0,None
3,29,LOW,NO_OP,98.81,89.29,6.0682,47.26,18,8,0,-350.0,0,None
3,30,LOW,NO_OP,100.0,95.24,3.4961,47.25,18,8,0,-200.0,0,None
3,31,LOW,NO_OP,97.62,91.67,6.6191,47.26,18,8,0,-350.0,0,None
3,32,LOW,NO_OP,95.24,86.9,10.8898,47.26,18,8,0,-350.0,0,None
3,33,LOW,NO_OP,98.81,72.62,16.4433,47.25,18,8,0,-350.0,0,None
3,34,LOW,NO_OP,94.05,84.52,62.4588,47.2,17,8,0,-850.0,1,[LOW  ] Spoof -> ['GPS BIIR-2  (PRN 13)']
3,35,LOW,ACTIVATE_SPARE,94.05,86.9,35.5835,47.22,18,7,0,-5.0,0,None
3,36,LOW,NO_OP,80.95,75.0,21.6989,47.31,18,7,0,-700.0,0,None
3,37,LOW,NO_OP,78.57,77.38,23.7116,47.32,18,7,0,-700.0,0,None
3,38,LOW,ACTIVATE_SPARE,94.05,90.48,8.9111,47.25,18,6,0,95.0,1,[LOW  ] Spoof -> ['GPS BIIRM-1 (PRN 17)']
3,39,LOW,REBALANCE_ORBITS,96.1,77.38,14.9636,47.22,15,6,0,535.0,1,"[LOW  ] Spoof -> ['GPS BIII-9  (PRN 20)', 'GPS BIII-6  (PRN 28)', 'GPS BIIR-11 (PRN 19)']"
3,40,LOW,NO_OP,92.86,73.81,11.06,47.25,15,6,0,-450.0,0,None
3,41,LOW,ACTIVATE_SPARE,63.1,57.14,39.4731,47.32,13,5,0,-655.0,1,"[LOW  ] Spoof -> ['GPS BIIRM-2 (PRN 31)', 'GPS BIII-7  (PRN 01)', 'GPS BIIF-12 (PRN 32)']"
3,42,LOW,NO_OP,64.29,58.33,37.9863,47.31,13,5,0,-700.0,0,None
3,43,LOW,NO_OP,80.95,59.52,26.257,47.28,13,5,0,-700.0,0,None
3,44,LOW,REBALANCE_ORBITS,83.0,44.05,30.5013,47.3,13,5,0,85.0,0,None
3,45,LOW,LAUNCH_SATELLITE,77.38,63.1,27.0933,47.27,13,5,1,-460.0,0,None
3,46,LOW,NO_OP,70.24,61.9,33.4207,47.24,13,5,1,-700.0,0,None
3,47,LOW,REBALANCE_ORBITS,78.24,63.1,33.1639,47.22,13,5,1,85.0,0,None
3,48,LOW,NO_OP,69.05,60.71,34.2889,47.23,13,5,1,-700.0,0,None
3,49,LOW,RETIRE_SATELLITE,70.24,50.0,35.3253,47.22,13,5,1,-400.0,0,None
3,50,MEDIUM,NO_OP,83.33,76.19,20.1891,47.14,13,5,1,-700.0,0,None
3,51,MEDIUM,NO_OP,79.76,59.52,31.6862,47.15,13,6,0,-700.0,0,None
3,52,MEDIUM,ACTIVATE_SPARE,90.48,59.52,23.164,47.2,14,5,0,-5.0,0,None
3,53,MEDIUM,NO_OP,76.19,19.05,52.3984,47.28,11,5,0,-1100.0,1,"[LOW  ] Spoof -> ['GPS BIIRM-8 (PRN 05)', 'GPS BIIF-3  (PRN 24)', 'GPS BIIR-13 (PRN 02)']"
3,54,MEDIUM,RETIRE_SATELLITE,77.38,42.86,29.2264,47.27,11,5,0,-405.0,0,None
3,55,MEDIUM,NO_OP,76.19,66.67,32.7733,47.31,11,5,0,-700.0,0,None
3,56,MEDIUM,REBALANCE_ORBITS,79.43,36.9,35.718,47.26,11,5,0,85.0,0,None
3,57,MEDIUM,RETIRE_SATELLITE,70.24,19.05,36.0116,47.26,11,5,0,-405.0,0,None
3,58,MEDIUM,REBALANCE_ORBITS,75.86,58.33,35.5118,47.22,11,5,0,85.0,0,None
3,59,MEDIUM,NO_OP,51.19,47.62,59.8093,47.21,11,5,0,-700.0,0,None
3,60,MEDIUM,ACTIVATE_SPARE,59.52,53.57,43.3462,47.22,12,4,0,-255.0,0,None
3,61,MEDIUM,NO_OP,61.9,53.57,41.0726,47.25,12,4,0,-700.0,0,None
3,62,MEDIUM,NO_OP,65.48,59.52,37.5024,47.24,12,4,0,-700.0,0,None
3,63,MEDIUM,NO_OP,57.14,42.86,46.6609,47.26,11,4,0,-700.0,0,None
3,64,MEDIUM,REBALANCE_ORBITS,77.05,57.14,38.9305,47.24,11,4,0,85.0,0,None
3,65,MEDIUM,NO_OP,73.81,22.62,32.9478,47.3,11,4,0,-700.0,0,None
3,66,MEDIUM,NO_OP,76.19,22.62,37.2823,47.33,11,4,0,-700.0,0,None
3,67,MEDIUM,ACTIVATE_SPARE,82.14,58.33,22.2828,47.31,12,3,0,-255.0,0,None
3,68,MEDIUM,NO_OP,82.14,65.48,23.6004,47.3,12,3,0,-700.0,0,None
3,69,MEDIUM,NO_OP,72.62,57.14,33.0694,47.23,12,3,0,-700.0,0,None
3,70,MEDIUM,REBALANCE_ORBITS,78.24,41.67,34.2814,47.23,12,3,0,85.0,0,None
3,71,MEDIUM,NO_OP,47.62,39.29,55.303,47.19,10,3,0,-1100.0,1,"[LOW  ] Spoof -> ['GPS BIIRM-5 (PRN 29)', 'GPS BIIRM-3 (PRN 12)']"
4,1,LOW,REBALANCE_ORBITS,100.0,100.0,1.5131,47.19,32,8,0,185.0,0,None
4,2,LOW,RETIRE_SATELLITE,100.0,100.0,1.6609,47.24,32,8,0,100.0,0,None
4,3,LOW,RETIRE_SATELLITE,100.0,100.0,1.5878,47.24,32,8,0,100.0,0,None
4,4,LOW,RETIRE_SATELLITE,100.0,100.0,1.6406,47.25,30,8,0,-100.0,1,"[LOW  ] Spoof -> ['GPS BIIR-5  (PRN 22)', 'GPS BIII-6  (PRN 28)']"
4,5,LOW,LAUNCH_SATELLITE,100.0,100.0,1.6703,47.26,30,8,1,40.0,0,None
4,6,LOW,NO_OP,100.0,100.0,1.6969,47.26,30,8,1,102.0,0,None
4,7,LOW,NO_OP,100.0,100.0,1.727,47.26,30,8,1,102.0,0,None
4,8,LOW,LAUNCH_SATELLITE,100.0,100.0,1.6871,47.24,30,8,2,40.0,0,None
4,9,LOW,REBALANCE_ORBITS,100.0,100.0,1.6435,47.24,30,8,2,185.0,0,None
4,10,LOW,REBALANCE_ORBITS,100.0,100.0,1.7012,47.25,30,8,2,185.0,0,None
4,11,LOW,NO_OP,100.0,100.0,1.7066,47.25,30,8,1,102.0,0,None
4,12,LOW,LAUNCH_SATELLITE,100.0,100.0,1.6623,47.25,30,8,2,40.0,0,None
4,13,LOW,NO_OP,100.0,100.0,1.6376,47.23,30,8,2,102.0,0,None
4,14,LOW,NO_OP,100.0,100.0,1.7347,47.22,29,8,1,102.0,0,None
4,15,LOW,NO_OP,100.0,100.0,1.9632,47.25,27,8,1,-400.0,1,"[LOW  ] Spoof -> ['GPS BIII-2  (PRN 18)', 'GPS BIIF-7  (PRN 09)']"
4,16,LOW,RETIRE_SATELLITE,100.0,100.0,1.7366,47.23,27,8,1,95.0,0,None
4,17,LOW,REBALANCE_ORBITS,100.0,100.0,1.773,47.26,27,8,1,185.0,0,None
4,18,LOW,REBALANCE_ORBITS,100.0,100.0,1.7105,47.24,27,8,0,185.0,0,None
4,19,LOW,NO_OP,100.0,100.0,2.1154,47.28,25,8,0,-400.0,1,"[LOW  ] Spoof -> ['GPS BIIF-8  (PRN 03)', 'GPS BIIF-5  (PRN 30)']"
4,20,LOW,NO_OP,100.0,98.81,1.9934,47.22,25,8,0,102.0,0,None
4,21,LOW,NO_OP,100.0,100.0,1.9965,47.2,25,8,0,102.0,0,None
4,22,LOW,NO_OP,100.0,100.0,1.9492,47.2,25,8,0,102.0,0,None
4,23,LOW,LAUNCH_SATELLITE,100.0,100.0,1.9888,47.23,25,8,1,40.0,0,None
4,24,LOW,ACTIVATE_SPARE,100.0,100.0,2.0057,47.21,24,7,1,-205.0,1,"[LOW  ] Spoof -> ['GPS BIIR-11 (PRN 19)', 'GPS BIII-8  (PRN 21)']"
4,25,LOW,NO_OP,100.0,100.0,2.0654,47.21,24,7,1,102.0,0,None
4,26,LOW,NO_OP,100.0,100.0,2.1215,47.19,24,7,1,102.0,0,None
4,27,LOW,NO_OP,100.0,100.0,2.3371,47.2,24,7,1,102.0,0,None
4,28,LOW,NO_OP,100.0,96.43,2.7274,47.24,24,7,1,102.0,0,None
4,29,LOW,NO_OP,100.0,100.0,2.0597,47.24,24,8,0,102.0,0,None
4,30,LOW,RETIRE_SATELLITE,100.0,100.0,1.9887,47.26,24,8,0,100.0,0,None
4,31,LOW,REBALANCE_ORBITS,100.0,100.0,2.1927,47.29,24,8,0,185.0,0,None
4,32,LOW,REBALANCE_ORBITS,100.0,98.81,4.1367,47.27,23,8,0,-15.0,1,[LOW  ] Spoof -> ['GPS BIIF-6  (PRN 06)']
4,33,LOW,ACTIVATE_SPARE,100.0,98.81,2.2655,47.27,24,7,0,245.0,0,None
4,34,LOW,ACTIVATE_SPARE,100.0,100.0,1.9041,47.23,25,6,0,245.0,0,None
4,35,LOW,NO_OP,100.0,94.05,2.3021,47.24,24,6,0,-400.0,1,[LOW  ] Spoof -> ['GPS BIII-4  (PRN 14)']
4,36,LOW,NO_OP,100.0,100.0,2.6715,47.3,24,6,0,102.0,0,None
4,37,LOW,NO_OP,100.0,100.0,2.208,47.27,24,6,0,102.0,0,None
4,38,LOW,LAUNCH_SATELLITE,100.0,100.0,2.2209,47.23,23,6,1,-160.0,1,[LOW  ] Spoof -> ['GPS BIIF-12 (PRN 32)']
4,39,LOW,REBALANCE_ORBITS,100.0,100.0,2.2824,47.21,23,6,1,585.0,0,None
4,40,LOW,NO_OP,100.0,97.62,2.8403,47.23,20,6,1,-400.0,1,"[LOW  ] Spoof -> ['GPS BIII-3  (PRN 23)', 'GPS BIIR-5  (PRN 22)', 'GPS BIIR-2  (PRN 13)']"
4,41,LOW,RETIRE_SATELLITE,100.0,96.43,2.735,47.24,20,6,1,95.0,0,None
4,42,LOW,NO_OP,100.0,77.38,16.5655,47.27,17,6,1,-550.0,1,"[LOW  ] Spoof -> ['GPS BIII-1  (PRN 04)', 'GPS BIIRM-2 (PRN 31)', 'GPS BIIF-11 (PRN 10)']"
4,43,LOW,NO_OP,96.43,91.67,7.1482,47.22,16,6,1,-750.0,1,[LOW  ] Spoof -> ['GPS BIIR-11 (PRN 19)']
4,44,LOW,NO_OP,94.05,88.1,10.37,47.27,16,7,0,-450.0,0,None
4,45,LOW,REBALANCE_ORBITS,100.0,83.33,10.1306,47.21,16,7,0,435.0,0,None
4,46,LOW,NO_OP,98.81,88.1,7.8028,47.24,16,7,0,-350.0,0,None
4,47,LOW,NO_OP,97.62,90.48,5.4421,47.2,16,7,0,-200.0,0,None
4,48,LOW,ACTIVATE_SPARE,97.62,65.48,8.8097,47.25,17,6,0,95.0,0,None
4,49,LOW,NO_OP,94.05,76.19,9.9538,47.26,17,6,0,-450.0,0,None
4,50,MEDIUM,REBALANCE_ORBITS,100.0,83.33,10.5909,47.19,17,6,0,435.0,0,None
4,51,MEDIUM,NO_OP,89.29,83.33,13.615,47.17,17,6,0,-700.0,0,None
4,52,MEDIUM,ACTIVATE_SPARE,95.24,91.67,8.3737,47.16,18,5,0,95.0,0,None
